transaction_id,price,customer_id,payment_method,timestamp,flag,total_quantity
177233,43.54,6963,Bank Transfer,2024-07-03 21:39:09,app,5
177234,596.26,5357,Credit Card,2024-05-23 17:31:42,app,1
177235,345.77,6462,PayPal,2023-10-24 17:50:59,app,8
177236,882.48,7308,Credit Card,2023-11-24 04:11:56,app,7
177237,646.27,5562,PayPal,2024-03-28 15:45:27,app,9
177238,853.58,9841,PayPal,2024-06-13 20:45:12,app,7
177239,35.26,6888,Bank Transfer,2024-02-16 13:43:44,app,1
177240,642.02,1364,Bank Transfer,2024-08-22 18:13:51,app,2
177241,480.49,6385,Bank Transfer,2023-12-07 08:40:41,app,9
177242,49.22,2015,PayPal,2024-01-23 10:01:01,app,7
177243,965.04,1537,PayPal,2024-09-28 17:11:55,app,2
177244,930.03,5780,Bank Transfer,2023-10-22 18:54:44,app,7
177245,106.05,4879,Bank Transfer,2023-10-12 13:13:53,app,8
177246,787.51,7181,PayPal,2023-12-30 03:48:31,app,8
177247,201.85,3599,PayPal,2024-02-29 21:58:23,app,1
177248,667.76,3023,Credit Card,2023-11-03 22:53:23,app,7
177249,337.72,3348,Bank Transfer,2024-01-16 22:12:29,app,9
177250,309.17,5088,Bank Transfer,2024-01-23 11:46:51,app,7
177251,607.03,7240,Credit Card,2024-05-03 10:02:40,app,5
177252,892.38,9876,PayPal,2024-02-14 17:10:50,app,2
177253,920.75,8150,Bank Transfer,2024-04-22 05:34:28,app,8
177254,587.53,1312,Bank Transfer,2024-05-21 11:16:23,app,9
177255,509.8,8744,Bank Transfer,2024-06-03 23:59:47,app,3
177256,275.61,6277,Bank Transfer,2024-06-28 14:42:12,app,1
177257,65.52,7095,Credit Card,2023-12-04 18:18:56,app,6
177258,931.41,8545,Bank Transfer,2023-12-10 22:30:16,app,3
177259,989.13,258,Credit Card,2024-01-25 07:56:58,app,8
177260,514.56,2566,PayPal,2023-11-25 14:18:12,app,2
177261,992.06,3625,PayPal,2024-09-08 10:57:53,app,5
177262,863.63,7685,Bank Transfer,2023-12-10 13:53:25,app,5
177263,997.0,8132,PayPal,2024-06-24 09:09:08,app,3
177264,419.41,1023,Bank Transfer,2023-10-09 19:10:41,app,5
177265,407.19,3785,Credit Card,2024-04-02 09:11:47,app,1
177266,591.78,357,PayPal,2024-04-26 19:27:36,app,8
177267,534.1,6595,Bank Transfer,2024-03-30 12:00:19,app,6
177268,265.13,6764,PayPal,2024-09-24 01:41:15,app,7
177269,777.04,4147,PayPal,2024-03-19 07:23:54,app,3
177270,758.86,1771,Credit Card,2023-12-29 08:56:27,app,7
177271,759.28,6944,PayPal,2024-07-27 20:54:03,app,10
177272,902.12,4216,Bank Transfer,2024-01-24 17:17:07,app,7
177273,284.78,8371,Credit Card,2024-06-20 10:35:49,app,10
177274,199.51,1810,PayPal,2024-06-18 04:26:22,app,10
177275,102.47,5861,Bank Transfer,2024-03-30 21:41:48,app,6
177276,497.16,544,Bank Transfer,2023-10-23 01:01:01,app,3
177277,441.62,2775,Bank Transfer,2024-05-17 00:43:39,app,10
177278,582.5,2948,Bank Transfer,2024-04-21 05:11:09,app,9
177279,967.6,9249,Credit Card,2024-06-23 13:59:15,app,2
177280,634.71,1330,Bank Transfer,2024-08-16 00:51:20,app,6
177281,872.75,6859,Bank Transfer,2024-07-06 00:17:58,app,7
177282,166.01,5829,Credit Card,2024-06-25 21:16:03,app,8
177283,492.43,3533,Bank Transfer,2024-08-22 05:34:33,app,3
177284,230.83,3892,Bank Transfer,2024-03-26 15:57:34,app,8
177285,194.7,859,PayPal,2023-12-13 15:19:33,app,10
177286,411.14,6123,Bank Transfer,2023-11-26 14:07:55,app,7
177287,92.09,8094,Bank Transfer,2024-09-11 23:19:17,app,7
177288,895.55,8347,Credit Card,2024-02-21 21:11:38,app,7
177289,629.12,997,Bank Transfer,2024-03-20 09:08:59,app,10
177290,487.17,5817,Bank Transfer,2024-04-20 20:46:23,app,5
177291,930.71,4214,Bank Transfer,2024-01-19 11:26:33,app,3
177292,988.95,6374,Credit Card,2024-10-01 23:42:02,app,7
177293,414.35,2668,Credit Card,2024-09-28 01:24:58,app,6
177294,92.15,7275,PayPal,2023-10-07 17:10:25,app,1
177295,880.91,4719,Credit Card,2024-04-26 15:57:49,app,10
177296,530.73,2837,Credit Card,2024-05-23 18:03:31,app,7
177297,608.91,198,PayPal,2023-12-12 08:21:20,app,8
177298,885.94,234,PayPal,2024-08-23 01:12:53,app,4
177299,283.38,7199,Bank Transfer,2024-04-07 15:34:36,app,10
177300,740.61,4954,Bank Transfer,2024-03-21 19:24:29,app,6
177301,319.99,4576,Credit Card,2024-09-16 22:40:03,app,4
177302,706.5,2826,PayPal,2024-05-04 18:52:59,app,7
177303,83.08,9937,PayPal,2023-11-20 09:26:53,app,10
177304,758.13,524,PayPal,2024-04-25 09:09:44,app,8
177305,347.11,2771,Credit Card,2024-05-26 22:53:44,app,2
177306,742.4,4117,Bank Transfer,2024-03-18 07:54:43,app,7
177307,762.86,7752,PayPal,2023-12-26 12:06:50,app,3
177308,62.3,2869,Credit Card,2024-01-03 08:29:43,app,3
177309,72.97,2557,PayPal,2024-05-11 04:53:48,app,9
177310,119.61,1766,PayPal,2024-05-25 16:52:18,app,3
177311,684.33,6477,PayPal,2024-09-12 20:07:58,app,6
177312,607.21,3718,Credit Card,2024-04-28 05:13:35,app,5
177313,737.13,1155,Credit Card,2024-04-23 22:58:57,app,3
177314,450.69,742,Credit Card,2024-04-18 21:36:06,app,7
177315,866.48,8096,Bank Transfer,2024-01-18 07:57:53,app,3
177316,543.63,4525,PayPal,2024-08-03 05:24:27,app,5
177317,840.5,4930,Bank Transfer,2024-09-08 00:37:51,app,8
177318,206.34,8515,PayPal,2024-06-02 23:15:07,app,4
177319,414.32,1098,Credit Card,2024-03-03 05:06:07,app,8
177320,507.52,1287,Credit Card,2024-04-27 00:05:46,app,10
177321,569.52,9313,Credit Card,2024-03-31 05:31:11,app,3
177322,750.17,6519,Credit Card,2024-01-04 09:43:04,app,9
177323,944.43,3415,Bank Transfer,2024-05-06 00:06:38,app,9
177324,963.23,1602,PayPal,2023-10-14 04:40:39,app,4
177325,717.75,307,Credit Card,2023-12-20 01:04:38,app,6
177326,657.0,2658,Credit Card,2023-11-17 06:33:34,app,2
177327,978.14,1211,PayPal,2024-07-17 14:20:55,app,9
177328,913.47,6464,Bank Transfer,2024-09-28 20:26:59,app,1
177329,376.62,7005,PayPal,2024-07-01 09:09:39,app,6
177330,408.35,9639,PayPal,2024-09-05 14:52:52,app,10
177331,164.34,5737,Credit Card,2023-10-30 10:21:34,app,3
177332,320.46,742,Bank Transfer,2023-12-14 12:25:32,app,6
177333,380.75,255,PayPal,2024-08-17 11:29:13,app,5
177334,517.82,8272,Bank Transfer,2024-02-24 21:57:29,app,8
177335,766.29,4021,Credit Card,2024-03-16 01:50:18,app,9
177336,608.28,5172,PayPal,2024-08-08 00:30:10,app,1
177337,441.18,8836,Bank Transfer,2023-10-14 14:43:53,app,10
177338,443.82,2552,Bank Transfer,2024-07-07 14:57:07,app,2
177339,378.27,4465,PayPal,2024-08-26 05:57:32,app,2
177340,723.48,4370,Bank Transfer,2024-01-13 02:08:50,app,10
177341,550.9,440,Bank Transfer,2024-05-02 22:54:48,app,5
177342,961.25,8227,Credit Card,2023-11-08 13:58:46,app,6
177343,930.75,3985,PayPal,2024-08-09 14:48:19,app,2
177344,157.23,3340,Credit Card,2024-07-15 11:17:14,app,6
177345,292.02,3362,Credit Card,2024-07-20 23:52:58,app,9
177346,66.21,5846,Credit Card,2023-12-03 04:36:29,app,7
177347,924.69,3598,Credit Card,2024-01-30 09:32:25,app,4
177348,409.42,4103,Bank Transfer,2023-12-22 02:08:33,app,9
177349,499.48,5691,PayPal,2023-11-29 00:27:40,app,3
177350,209.83,7450,PayPal,2024-02-23 05:22:43,app,6
177351,136.71,6537,Bank Transfer,2023-10-04 10:39:45,app,6
177352,570.97,9964,Credit Card,2023-11-20 07:49:05,app,5
177353,539.99,3457,Bank Transfer,2024-09-15 03:02:07,app,6
177354,96.13,7003,Bank Transfer,2023-11-16 17:07:36,app,10
177355,221.93,5695,Credit Card,2024-01-21 13:47:21,app,3
177356,519.41,1049,Credit Card,2023-12-12 09:38:02,app,2
177357,368.99,3720,PayPal,2024-05-17 23:18:04,app,10
177358,725.6,9935,PayPal,2024-06-25 09:11:58,app,3
177359,574.85,3160,PayPal,2024-04-12 11:45:39,app,4
177360,773.08,1777,Credit Card,2024-02-10 08:48:56,app,1
177361,534.44,8924,Bank Transfer,2024-05-27 06:52:24,app,6
177362,931.61,3300,Bank Transfer,2024-05-16 11:33:10,app,9
177363,991.97,8325,Credit Card,2024-06-10 09:03:57,app,10
177364,216.47,7333,Credit Card,2023-10-31 18:17:47,app,2
177365,989.62,173,PayPal,2024-04-10 17:14:05,app,4
177366,954.84,16,PayPal,2024-06-28 12:49:58,app,10
177367,828.09,5450,Bank Transfer,2024-07-29 06:38:20,app,6
177368,306.57,4811,Bank Transfer,2023-10-09 15:34:19,app,4
177369,411.25,3132,Credit Card,2024-01-01 05:58:58,app,9
177370,524.53,584,Credit Card,2024-09-09 10:40:48,app,8
177371,43.06,1594,Credit Card,2023-12-24 13:39:45,app,10
177372,262.3,7760,Credit Card,2024-09-03 19:32:15,app,9
177373,552.09,7889,Bank Transfer,2023-12-27 13:21:33,app,10
177374,738.12,5948,Credit Card,2023-10-21 16:25:09,app,10
177375,528.53,9596,PayPal,2024-09-04 09:32:57,app,2
177376,235.72,9937,Bank Transfer,2024-03-31 15:47:39,app,4
177377,63.17,679,Credit Card,2024-07-28 03:39:26,app,8
177378,451.15,6915,PayPal,2023-12-22 13:15:27,app,9
177379,696.93,7214,Credit Card,2023-11-21 08:04:56,app,2
177380,325.16,7698,Credit Card,2024-09-01 09:33:49,app,9
177381,145.55,5266,Credit Card,2024-06-19 12:56:37,app,6
177382,245.37,6756,Credit Card,2024-01-10 08:48:43,app,1
177383,703.4,2857,Credit Card,2024-06-15 18:44:08,app,6
177384,958.92,5319,PayPal,2023-12-29 00:45:10,app,9
177385,281.31,3095,Bank Transfer,2024-09-08 10:52:46,app,2
177386,551.07,1205,PayPal,2024-06-07 09:23:22,app,7
177387,130.66,6439,PayPal,2024-07-22 05:56:55,app,4
177388,793.11,7619,Credit Card,2024-03-23 20:07:56,app,5
177389,564.53,8018,Credit Card,2023-10-14 06:58:36,app,8
177390,649.82,2549,Credit Card,2024-08-31 10:54:23,app,2
177391,998.92,9972,Credit Card,2024-01-14 10:51:51,app,2
177392,65.81,9022,PayPal,2024-02-09 19:33:33,app,4
177393,546.62,9127,Credit Card,2023-11-11 13:00:24,app,5
177394,417.74,2120,PayPal,2024-03-26 22:36:47,app,10
177395,983.55,9163,PayPal,2023-10-28 12:44:59,app,1
177396,210.71,3965,Bank Transfer,2024-03-04 04:34:40,app,1
177397,988.65,6070,Credit Card,2024-01-09 19:40:31,app,2
177398,805.96,1290,Credit Card,2024-04-26 13:03:18,app,3
177399,122.08,6429,PayPal,2024-04-10 06:36:32,app,8
177400,93.83,2301,Bank Transfer,2024-04-14 17:35:24,app,1
177401,564.95,2539,Bank Transfer,2024-05-16 19:14:12,app,9
177402,47.52,3677,PayPal,2024-07-15 23:24:46,app,6
177403,956.94,1545,PayPal,2024-07-26 20:41:03,app,6
177404,240.61,9411,Bank Transfer,2024-01-14 06:47:17,app,1
177405,448.97,7241,PayPal,2024-07-02 18:59:37,app,2
177406,107.93,6841,Bank Transfer,2024-08-06 13:47:32,app,4
177407,805.29,2046,Bank Transfer,2023-12-17 12:59:13,app,6
177408,506.04,1408,Bank Transfer,2024-08-22 06:27:12,app,10
177409,370.45,500,Credit Card,2023-12-28 14:15:21,app,9
177410,692.75,6486,PayPal,2024-06-11 18:31:23,app,8
177411,251.86,2056,Bank Transfer,2024-09-08 23:18:04,app,1
177412,939.81,7925,PayPal,2023-12-30 02:12:25,app,7
177413,117.46,6779,PayPal,2024-04-21 09:21:26,app,1
177414,911.26,6262,Bank Transfer,2024-02-17 07:55:17,app,1
177415,224.45,4037,Bank Transfer,2023-11-30 22:03:20,app,4
177416,291.81,1961,Credit Card,2023-12-05 02:06:20,app,9
177417,137.51,3962,Credit Card,2024-02-15 17:27:12,app,10
177418,173.11,2584,PayPal,2023-10-17 03:07:04,app,6
177419,313.78,8098,Credit Card,2023-11-03 09:53:09,app,8
177420,49.43,1520,Credit Card,2024-04-28 04:57:02,app,5
177421,774.75,7322,Credit Card,2023-10-05 03:05:57,app,2
177422,825.95,1174,Credit Card,2023-10-06 17:28:14,app,2
177423,732.97,9600,Bank Transfer,2024-01-14 22:31:28,app,3
177424,811.46,7812,Bank Transfer,2023-12-14 13:22:25,app,6
177425,71.75,5844,Bank Transfer,2023-12-09 22:05:46,app,8
177426,330.09,2277,Credit Card,2024-05-27 03:55:16,app,9
177427,64.79,1306,Credit Card,2024-07-03 11:58:17,app,10
177428,793.77,5035,PayPal,2024-02-13 04:59:01,app,6
177429,785.06,6881,Bank Transfer,2024-07-07 16:49:25,app,6
177430,680.97,3633,Credit Card,2024-08-14 20:32:53,app,8
177431,612.88,3144,PayPal,2024-05-03 06:35:34,app,8
177432,859.89,2492,Bank Transfer,2024-01-13 20:18:08,app,3
177433,94.26,4131,Bank Transfer,2024-07-02 15:24:45,app,2
177434,788.31,1487,Credit Card,2024-06-16 20:07:01,app,5
177435,351.35,5538,Bank Transfer,2024-08-01 03:33:19,app,4
177436,22.71,473,Credit Card,2024-03-15 14:11:12,app,6
177437,698.31,3097,Bank Transfer,2023-11-30 20:18:35,app,4
177438,835.7,8014,PayPal,2023-10-28 12:58:06,app,9
177439,898.41,6819,Bank Transfer,2024-01-10 14:38:50,app,1
177440,766.65,3209,PayPal,2023-10-21 05:00:31,app,4
177441,599.28,1252,PayPal,2024-04-14 15:45:03,app,2
177442,250.55,5618,Credit Card,2023-11-25 05:55:37,app,6
177443,362.44,1930,Bank Transfer,2024-09-20 16:27:31,app,8
177444,943.02,9404,Bank Transfer,2024-05-27 21:58:44,app,5
177445,359.35,3457,Credit Card,2024-09-11 11:35:20,app,3
177446,367.01,9552,Credit Card,2024-06-21 13:17:53,app,7
177447,802.88,4748,Bank Transfer,2023-10-25 11:30:38,app,8
177448,615.14,1243,PayPal,2024-03-16 14:23:45,app,4
177449,911.47,8934,Credit Card,2023-12-22 20:50:24,app,7
177450,982.23,7638,PayPal,2024-06-08 08:05:35,app,6
177451,219.85,9080,Bank Transfer,2024-03-16 18:13:47,app,3
177452,599.91,2923,PayPal,2024-04-18 11:29:25,app,5
177453,122.46,5082,PayPal,2024-03-09 03:09:27,app,10
177454,373.0,300,Bank Transfer,2024-08-21 09:36:11,app,4
177455,922.68,7567,PayPal,2023-10-20 01:01:20,app,5
177456,511.8,7798,Credit Card,2024-03-10 17:38:38,app,10
177457,422.6,1479,Credit Card,2023-11-06 04:01:44,app,10
177458,90.51,2436,PayPal,2023-10-20 21:49:50,app,10
177459,48.9,247,Bank Transfer,2024-05-23 07:01:13,app,10
177460,928.47,376,PayPal,2024-01-15 11:42:55,app,8
177461,501.42,2832,Bank Transfer,2024-07-08 04:22:40,app,6
177462,565.54,2526,Credit Card,2024-05-28 04:13:24,app,2
177463,862.73,3070,Credit Card,2024-07-20 13:30:34,app,7
177464,834.58,2825,PayPal,2023-11-07 07:42:12,app,8
177465,214.47,2378,Credit Card,2024-09-26 10:38:09,app,2
177466,487.71,9465,Credit Card,2024-04-23 20:27:37,app,1
177467,807.22,5468,Bank Transfer,2023-10-25 10:21:54,app,9
177468,880.6,1376,PayPal,2023-12-17 14:03:25,app,3
177469,107.92,7610,PayPal,2024-02-20 17:48:47,app,6
177470,974.82,5130,Credit Card,2024-07-06 10:21:07,app,3
177471,721.92,421,Credit Card,2024-01-04 03:17:16,app,6
177472,256.45,3613,PayPal,2024-08-20 16:28:45,app,2
177473,749.1,928,PayPal,2024-06-02 22:39:17,app,7
177474,913.36,4145,PayPal,2024-08-05 15:38:18,app,3
177475,514.25,4286,PayPal,2023-10-21 07:03:12,app,1
177476,902.19,6519,PayPal,2024-05-19 06:08:33,app,7
177477,995.95,4203,Credit Card,2024-08-13 16:34:23,app,3
177478,221.92,8258,Bank Transfer,2024-08-25 08:33:33,app,1
177479,781.12,8043,Credit Card,2024-06-17 06:03:42,app,10
177480,249.16,6665,Bank Transfer,2024-07-30 23:31:32,app,5
177481,866.47,2793,Bank Transfer,2023-11-11 00:22:01,app,6
177482,998.94,3495,PayPal,2024-08-02 15:58:23,app,4
177483,568.15,6788,Credit Card,2023-12-01 06:06:28,app,10
177484,794.34,9795,Credit Card,2024-04-14 07:06:21,app,3
177485,640.97,9699,PayPal,2024-02-12 11:23:44,app,7
177486,976.2,5412,Bank Transfer,2024-05-20 01:36:48,app,5
177487,538.78,5359,Credit Card,2024-01-31 15:07:04,app,5
177488,555.28,9698,PayPal,2024-03-01 22:04:33,app,5
177489,662.21,4528,Credit Card,2024-04-22 05:15:32,app,6
177490,916.21,8515,Credit Card,2024-05-27 11:47:04,app,5
177491,205.27,8353,Bank Transfer,2024-02-29 13:08:02,app,7
177492,641.22,5426,PayPal,2024-10-02 16:39:41,app,9
177493,895.15,5092,Bank Transfer,2024-03-24 01:56:51,app,3
177494,859.36,6892,PayPal,2023-12-09 14:05:13,app,10
177495,781.45,3093,Bank Transfer,2024-07-10 10:51:13,app,4
177496,490.9,4069,Credit Card,2024-07-09 10:18:03,app,2
177497,783.28,4774,Bank Transfer,2024-03-10 23:18:47,app,3
177498,863.03,5919,PayPal,2024-02-02 02:02:37,app,3
177499,502.25,8364,PayPal,2023-10-05 12:32:57,app,3
177500,717.89,8078,Credit Card,2024-06-23 05:07:45,app,3
177501,199.39,1802,Credit Card,2024-10-01 18:25:10,app,3
177502,718.35,7638,Bank Transfer,2024-01-02 16:24:07,app,5
177503,236.73,7009,PayPal,2024-08-20 10:46:38,app,1
177504,69.56,1004,Bank Transfer,2024-09-02 06:55:18,app,4
177505,854.02,5625,Credit Card,2024-01-11 02:34:47,app,2
177506,115.33,9456,Bank Transfer,2024-02-07 17:50:15,app,2
177507,727.43,8068,Bank Transfer,2024-08-19 20:06:31,app,9
177508,707.33,2347,PayPal,2023-10-31 19:55:01,app,10
177509,909.57,2397,PayPal,2024-04-06 02:12:34,app,9
177510,378.7,198,PayPal,2024-03-31 04:00:08,app,6
177511,303.92,1601,Bank Transfer,2024-07-24 02:05:30,app,6
177512,963.67,5346,Bank Transfer,2024-04-07 21:31:18,app,4
177513,280.83,7531,Credit Card,2023-10-27 02:02:07,app,5
177514,106.86,1060,Bank Transfer,2024-08-30 09:50:06,app,10
177515,788.35,4049,Bank Transfer,2024-05-02 21:33:11,app,4
177516,421.81,8053,PayPal,2024-04-21 13:35:15,app,5
177517,961.63,555,Bank Transfer,2023-12-10 17:55:52,app,5
177518,722.46,927,Credit Card,2023-12-01 16:54:15,app,2
177519,899.27,8837,Bank Transfer,2024-01-07 19:12:31,app,4
177520,750.29,371,PayPal,2024-09-01 07:57:56,app,3
177521,80.7,7979,Bank Transfer,2024-01-09 12:58:21,app,1
177522,442.03,4922,Credit Card,2024-02-03 11:06:03,app,7
177523,319.45,73,Bank Transfer,2024-06-22 04:48:25,app,6
177524,819.14,4885,Bank Transfer,2024-03-06 13:46:08,app,5
177525,430.53,1639,Bank Transfer,2024-07-08 17:14:29,app,1
177526,285.53,1387,Credit Card,2024-01-22 14:05:47,app,2
177527,345.93,5762,Bank Transfer,2024-09-22 03:50:08,app,4
177528,717.47,8479,Credit Card,2024-03-04 13:08:03,app,9
177529,759.36,8713,Credit Card,2024-03-27 10:24:28,app,10
177530,513.34,246,Bank Transfer,2024-06-30 08:02:32,app,7
177531,830.53,8518,PayPal,2024-03-30 01:18:03,app,5
177532,751.3,5698,Credit Card,2023-11-28 05:06:56,app,8
177533,34.99,7582,Bank Transfer,2024-03-31 00:35:10,app,5
177534,38.49,1424,Bank Transfer,2024-04-27 21:31:56,app,9
177535,128.12,2794,PayPal,2024-07-08 17:36:55,app,2
177536,850.82,2871,Bank Transfer,2024-07-25 21:07:53,app,9
177537,953.87,7022,PayPal,2024-04-30 20:44:34,app,9
177538,233.27,93,PayPal,2024-08-01 19:58:32,app,3
177539,711.02,2456,PayPal,2023-10-30 02:18:39,app,5
177540,92.94,6880,Bank Transfer,2024-03-25 21:14:08,app,10
177541,613.1,9395,Bank Transfer,2024-10-02 03:56:40,app,4
177542,182.85,1167,Credit Card,2024-03-16 13:24:20,app,5
177543,385.64,7191,Bank Transfer,2024-09-29 22:13:22,app,10
177544,719.06,7352,PayPal,2024-01-08 08:51:25,app,2
177545,694.89,1293,PayPal,2024-05-26 06:40:37,app,10
177546,361.84,9374,PayPal,2023-12-27 08:27:09,app,1
177547,468.63,6000,PayPal,2023-12-19 14:30:47,app,5
177548,232.87,6860,PayPal,2024-08-28 17:22:46,app,5
177549,761.38,2634,Credit Card,2024-04-22 07:33:18,app,3
177550,465.7,8063,Bank Transfer,2023-12-19 16:59:11,app,3
177551,550.37,2547,Credit Card,2023-11-25 20:27:00,app,8
177552,338.7,5135,Bank Transfer,2023-12-19 06:39:59,app,6
177553,436.54,7487,Bank Transfer,2024-08-06 14:48:25,app,8
177554,31.5,4428,PayPal,2023-11-24 23:21:22,app,8
177555,272.03,3761,Bank Transfer,2024-08-22 02:03:32,app,2
177556,585.97,3319,Bank Transfer,2024-01-11 15:42:12,app,10
177557,350.21,795,Credit Card,2024-09-25 21:22:39,app,7
177558,365.09,6388,Credit Card,2024-01-21 05:46:01,app,3
177559,899.6,7636,Bank Transfer,2024-07-12 10:09:25,app,4
177560,950.44,4420,PayPal,2024-03-09 03:22:46,app,1
177561,140.86,2599,Credit Card,2024-03-16 01:30:59,app,10
177562,239.53,6332,Credit Card,2024-07-29 01:29:06,app,2
177563,926.77,6675,PayPal,2024-05-28 15:09:58,app,2
177564,661.05,7047,Bank Transfer,2024-06-27 09:20:51,app,5
177565,191.56,8255,Credit Card,2024-08-24 11:51:30,app,10
177566,512.38,5238,Credit Card,2024-02-11 23:04:04,app,5
177567,494.79,2834,Bank Transfer,2024-02-06 02:58:27,app,8
177568,367.52,9732,Credit Card,2024-08-23 11:38:54,app,4
177569,766.02,2296,Credit Card,2024-04-10 00:15:59,app,10
177570,952.05,6115,Credit Card,2024-02-11 01:04:06,app,9
177571,730.05,8980,Bank Transfer,2023-11-13 05:28:23,app,3
177572,714.23,8232,Bank Transfer,2024-02-04 20:39:50,app,1
177573,574.37,7109,Bank Transfer,2023-10-10 18:08:21,app,6
177574,166.14,6063,Credit Card,2024-02-17 09:03:25,app,7
177575,903.59,9688,Credit Card,2023-12-29 20:10:25,app,4
177576,21.5,7984,PayPal,2024-06-10 00:22:23,app,8
177577,79.45,9556,Credit Card,2024-01-26 00:48:33,app,4
177578,954.65,4545,Bank Transfer,2023-10-17 07:22:08,app,4
177579,183.63,2979,Credit Card,2024-03-09 05:30:23,app,10
177580,540.54,407,Credit Card,2024-03-08 10:47:50,app,4
177581,615.52,9118,Credit Card,2024-01-14 19:49:46,app,5
177582,780.65,2638,Credit Card,2024-04-14 03:35:46,app,9
177583,520.89,3704,Credit Card,2024-05-16 13:39:17,app,9
177584,417.44,6078,Credit Card,2024-03-07 07:02:51,app,1
177585,104.37,7731,PayPal,2024-09-04 21:50:10,app,10
177586,225.56,1076,PayPal,2024-02-09 14:51:06,app,8
177587,371.0,4442,Credit Card,2024-06-29 06:04:14,app,4
177588,924.4,2744,PayPal,2023-11-13 18:19:09,app,1
177589,452.58,5711,PayPal,2023-12-24 12:41:06,app,10
177590,838.85,1005,PayPal,2023-12-27 07:00:29,app,9
177591,171.04,8799,Credit Card,2024-04-22 09:25:27,app,9
177592,434.89,8744,Bank Transfer,2024-03-02 04:10:16,app,8
177593,756.85,4897,Bank Transfer,2023-11-10 09:23:01,app,2
177594,714.7,7934,PayPal,2024-08-22 22:03:31,app,2
177595,807.57,7724,Credit Card,2024-08-22 04:43:08,app,5
177596,412.16,9528,Credit Card,2024-02-22 16:51:42,app,2
177597,251.48,4155,PayPal,2024-08-13 21:37:36,app,6
177598,936.83,8213,PayPal,2024-01-30 07:14:07,app,3
177599,707.37,9915,PayPal,2024-03-30 09:40:13,app,5
177600,813.21,1890,Credit Card,2023-10-31 03:36:16,app,7
177601,396.39,4851,PayPal,2024-08-22 19:17:41,app,7
177602,730.15,7088,Credit Card,2023-11-19 20:49:16,app,2
177603,561.02,576,Bank Transfer,2024-03-31 15:34:41,app,7
177604,829.3,8813,PayPal,2023-12-29 11:31:25,app,9
177605,530.06,7297,Credit Card,2024-02-14 08:52:01,app,5
177606,306.67,353,Credit Card,2024-06-13 15:38:48,app,2
177607,984.06,2147,Credit Card,2023-11-28 21:47:37,app,9
177608,700.09,9494,Credit Card,2024-02-16 02:40:51,app,8
177609,573.05,6644,Bank Transfer,2024-09-02 03:51:19,app,8
177610,24.53,2834,Credit Card,2024-02-25 21:37:16,app,10
177611,464.55,4968,Bank Transfer,2023-10-15 19:36:35,app,8
177612,754.72,5038,Bank Transfer,2024-05-31 05:48:19,app,6
177613,142.32,2131,Bank Transfer,2024-05-18 19:36:36,app,1
177614,512.52,4302,PayPal,2024-01-18 15:25:45,app,2
177615,37.55,3737,Bank Transfer,2023-12-15 23:23:23,app,6
177616,806.7,4765,Bank Transfer,2023-12-07 16:53:00,app,7
177617,160.22,915,Bank Transfer,2024-09-02 01:06:11,app,9
177618,978.92,8837,Bank Transfer,2024-02-29 06:26:57,app,10
177619,351.85,348,Credit Card,2024-04-04 20:45:30,app,7
177620,787.78,4772,Credit Card,2024-01-29 05:32:06,app,3
177621,721.24,9336,PayPal,2023-12-10 06:12:48,app,3
177622,364.18,9380,Bank Transfer,2024-05-03 00:17:57,app,7
177623,730.27,92,PayPal,2024-04-07 15:26:38,app,4
177624,949.23,9578,Bank Transfer,2024-05-21 21:58:36,app,10
177625,826.39,8315,PayPal,2024-03-04 08:08:03,app,10
177626,617.19,3326,PayPal,2024-08-07 05:33:34,app,5
177627,65.91,235,Credit Card,2024-02-18 01:14:02,app,10
177628,135.63,2540,Bank Transfer,2023-10-31 15:05:23,app,2
177629,365.76,4147,Credit Card,2023-10-09 17:06:18,app,3
177630,214.6,2656,PayPal,2024-09-04 15:52:13,app,5
177631,344.46,3824,Credit Card,2023-10-13 21:45:57,app,3
177632,412.65,9475,PayPal,2024-07-20 23:35:34,app,1
177633,790.18,7143,Credit Card,2024-04-10 11:08:27,app,8
177634,997.86,9883,PayPal,2023-10-24 17:53:16,app,5
177635,506.63,8984,PayPal,2024-02-07 03:36:13,app,8
177636,328.91,9105,Credit Card,2024-03-18 02:18:50,app,6
177637,150.55,2610,Bank Transfer,2024-05-26 20:42:04,app,1
177638,262.24,6834,Bank Transfer,2024-06-29 10:33:31,app,2
177639,653.9,3257,Bank Transfer,2024-05-06 19:53:36,app,5
177640,334.31,4830,PayPal,2024-04-07 23:00:41,app,1
177641,348.53,1826,PayPal,2023-12-19 05:09:28,app,8
177642,579.47,7225,PayPal,2024-05-31 10:23:26,app,8
177643,74.45,3765,PayPal,2024-05-25 01:20:43,app,1
177644,128.66,8961,Bank Transfer,2023-10-03 13:47:42,app,7
177645,576.19,9013,Bank Transfer,2024-08-01 13:55:56,app,3
177646,41.93,2901,Bank Transfer,2024-01-01 00:43:32,app,9
177647,466.34,489,PayPal,2024-01-07 16:45:19,app,2
177648,558.76,4504,Bank Transfer,2024-04-01 23:59:51,app,5
177649,967.28,7027,PayPal,2024-03-20 17:53:08,app,4
177650,388.81,7703,Credit Card,2024-01-17 07:57:16,app,3
177651,570.66,1371,Bank Transfer,2023-10-25 20:45:29,app,8
